,pval,lpval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
76526|BRD9,0.999999901958612,-4.25788357526325E-08,Homo sapiens,BRD9,other,NOMO-1,Acute myeloid leukemia,None,1,BRD9
76468|PHF2,0.999999906675734,-4.05302157794175E-08,Homo sapiens,PHF2,tf,None,N8-CTx,None,1,PHF2
5194|HMGN1,0.999999936652223,-2.75115910666219E-08,Homo sapiens,HMGN1,both predicted transcription factor and chromatin regulator,None,T Lymphocyte,Blood,1,HMGN1
50434|ELK3,0.999999940988896,-2.56281976922606E-08,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1,ELK3
50210|DDX21,0.999999944532878,-2.40890655379243E-08,Homo sapiens,DDX21,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,DDX21
64424|KLF16,0.999999960054433,-1.73481397042309E-08,Homo sapiens,KLF16,,K562,Erythroblast,Bone Marrow,1,KLF16
43305|CDK6,0.999999964700563,-1.53303507985E-08,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
46279|USF1,0.999999966935918,-1.43595487559361E-08,Homo sapiens,USF1,tf,K562,Erythroblast,Bone Marrow,1,USF1
76529|MBTD1,0.99999997854325,-9.31854805052969E-09,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
36226|DCP1A,0.999999988676932,-4.91754594706817E-09,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
65118|ZNF768,0.999999991418169,-3.72704197059678E-09,Homo sapiens,ZNF768,,HEK293,Epithelium,Embryonic Kidney,1,ZNF768
2110|PRAME,0.999999994593536,-2.34799765635453E-09,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
76519|SETD1A,0.999999997234373,-1.20109642847471E-09,Homo sapiens,SETD1A,predicted chromatin regulator,None,Erythroid Cell,None,1,SETD1A
65128|ZNF436,0.999999998963482,-4.50154233316157E-10,Homo sapiens,ZNF436,,HEK293,Epithelium,Embryonic Kidney,1,ZNF436
74673|RUVBL1,0.999999998987929,-4.39536939682157E-10,Homo sapiens,RUVBL1,cr,HepG2,Epithelium,Liver,1,RUVBL1
69626|PSMA7,0.999999999221034,-3.38300540310654E-10,Homo sapiens,PSMA7,other,None,Hematopoietic stem and progenitor cell,None,1,PSMA7
49448|EGLN2,0.999999999707969,-1.26827335875767E-10,Homo sapiens,EGLN2,other,T47D,Epithelium,Mammary Gland,1,EGLN2
7341|HEY1,0.99999999981586,-7.99710499957738E-11,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
63686|ZBTB8A,0.999999999921843,-3.39431696310423E-11,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
77103|ZNF519,0.999999999957107,-1.86281065373027E-11,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
76520|BPTF,0.999999999971907,-1.22007675397502E-11,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
64760|POLR2AphosphoS5,0.999999999973335,-1.15806085459928E-11,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
8482|KAT7,0.999999999988352,-5.05881367319468E-12,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
64555|IKZF2,0.999999999994032,-2.59172649911635E-12,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
49481|RPE,0.999999999996522,-1.51032967811838E-12,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
45895|CCNT2,0.99999999999701,-1.29875623195591E-12,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
65146|ZBTB14,0.999999999998584,-6.14903409048139E-13,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
41572|ING2,0.999999999999341,-2.86115959326455E-13,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
36356|POLR2B,0.999999999999489,-2.22084615547279E-13,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
45920|HMGN3,0.999999999999735,-1.15140699506478E-13,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
75571|HAP1,0.999999999999782,-9.46005244688878E-14,Homo sapiens,HAP1,other,None,None,None,1,HAP1
76682|ASXL1,0.999999999999796,-8.88145596695668E-14,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
55543|RAG2,0.999999999999998,-1.06076021320862E-15,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
65186|EGR3,0.999999999999998,-7.7146197324263E-16,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
8564|TBL1X,0.999999999999999,-2.89298239965986E-16,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
42766|ID1,1,0,Homo sapiens,ID1,tf,LoVo,None,Colon,0,ID1
42776|NR1D1,1,0,Homo sapiens,NR1D1,tf,LoVo,None,Colon,0,NR1D1
42748|AHCTF1,1,0,Homo sapiens,AHCTF1,tf,LoVo,None,Colon,0,AHCTF1
42662|HES7,1,0,Homo sapiens,HES7,tf,LoVo,None,Colon,0,HES7
38660|TGIF1,1,0,Homo sapiens,TGIF1,tf,LoVo,None,Colon,0,TGIF1
38676|HMGA1,1,0,Homo sapiens,HMGA1,tf,LoVo,None,Colon,0,HMGA1
38711|TRPS1,1,0,Homo sapiens,TRPS1,tf,LoVo,None,Colon,0,TRPS1
38859|CEBPE,1,0,Homo sapiens,CEBPE,tf,LoVo,None,Colon,0,CEBPE
42661|HES5,1,0,Homo sapiens,HES5,tf,LoVo,None,Colon,0,HES5
42839|LCOR,1,0,Homo sapiens,LCOR,tf,LoVo,None,Colon,0,LCOR
8816|KDM4A,1,0,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
38585|TAF3,1,0,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
42649|CREB3L1,1,0,Homo sapiens,CREB3L1,tf,LoVo,None,Colon,0,CREB3L1
58996|TAF15,1,0,Homo sapiens,TAF15,not sure,HEK293,Epithelium,Embryonic Kidney,0,TAF15
