,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
38817|HOXA1,1.881183234131445e-06,Homo sapiens,HOXA1,tf,LoVo,None,Colon,1,HOXA1
51839|MRE11A,1.9096920370609283e-06,Homo sapiens,MRE11A,not sure,LNCaP,Epithelium,Prostate,1,MRE11A
45635|KAT2B,1.971705763270659e-06,Homo sapiens,KAT2B,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,KAT2B
36077|MYOD1,1.9972769528808776e-06,Homo sapiens,MYOD1,tf,None,None,Muscle,1,MYOD1
41850|ASCL1,2.1246133810048917e-06,Homo sapiens,ASCL1,tf,None,Fibroblast,None,1,ASCL1
77029|ZNF7,2.204387216375725e-06,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
64442|ZSCAN20,2.3789810295604674e-06,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
77061|ZNF682,2.4711428778245725e-06,Homo sapiens,ZNF682,tf,293T,None,None,1,ZNF682
38841|CREB3,2.4913423704586712e-06,Homo sapiens,CREB3,tf,LoVo,None,Colon,1,CREB3
77091|ZNF557,2.650062583986479e-06,Homo sapiens,ZNF557,tf,293T,None,None,1,ZNF557
65126|ZNF257,2.650225191414002e-06,Homo sapiens,ZNF257,,HEK293,Epithelium,Embryonic Kidney,1,ZNF257
50456|AUTS2,2.7057499366600624e-06,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
62713|ZNF175,2.904092186839513e-06,Homo sapiens,ZNF175,,HEK293,Epithelium,Embryonic Kidney,1,ZNF175
62702|PRDM1,2.928043062400132e-06,Homo sapiens,PRDM1,tf,HEK293,Epithelium,Embryonic Kidney,1,PRDM1
44695|LANA,3.171632310283723e-06,Homo sapiens,LANA,other,None,Endothelial Cell,None,1,LANA
1|BTAF1,3.2806576134580823e-06,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
49193|CSNK2A1,3.3164493855042387e-06,Homo sapiens,CSNK2A1,other,LNCaP,Epithelium,Prostate,1,CSNK2A1
73933|ZNF680,3.4160175003683513e-06,Homo sapiens,ZNF680,,293T,None,None,1,ZNF680
64212|H3F3A,3.527163865146843e-06,Homo sapiens,H3F3A,,None,Neuron,None,1,H3F3A
51549|ZFP42,3.694413999721924e-06,Homo sapiens,ZFP42,tf,HUES64,Embryonic Stem Cell,Embryo,1,ZFP42
77035|ZNF790,3.7429575929226466e-06,Homo sapiens,ZNF790,tf,293T,None,None,0,ZNF790
64839|NONO,3.82331594889207e-06,Homo sapiens,NONO,,MCF-7,Epithelium,Breast,1,NONO
63373|HES2,3.870833374775007e-06,Homo sapiens,HES2,tf,A549,Epithelium,Lung,0,HES2
42778|OVOL2,3.876759036847144e-06,Homo sapiens,OVOL2,tf,LoVo,None,Colon,1,OVOL2
43825|TERF1,3.9074054441479156e-06,Homo sapiens,TERF1,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,TERF1
77031|ZNF799,3.971305060468389e-06,Homo sapiens,ZNF799,tf,293T,None,None,1,ZNF799
38083|SSRP1,4.104585413999828e-06,Homo sapiens,SSRP1,cr,HT1080,None,Connective Tissue,1,SSRP1
52206|IL1RN,4.21279205176095e-06,Homo sapiens,IL1RN,other,HEK293T,Epithelium,Embryonic Kidney,0,IL1RN
44087|STAT5,4.259931891015256e-06,Homo sapiens,STAT5,tf,None,T Lymphocyte,Blood,1,STAT5
77082|ZNF573,4.398152202933492e-06,Homo sapiens,ZNF573,tf,293T,None,None,1,ZNF573
63356|ZFP41,4.413791516000298e-06,Homo sapiens,ZFP41,,HEK293,Epithelium,Embryonic Kidney,1,ZFP41
50036|NME2,4.717477600502118e-06,Homo sapiens,NME2,tf,A549,Epithelium,Lung,0,NME2
77177|ZNF124,4.739114614960016e-06,Homo sapiens,ZNF124,tf,293T,None,None,1,ZNF124
73923|ZNF8,4.799657066123508e-06,Homo sapiens,ZNF8,,293T,None,None,0,ZNF8
35708|PIAS4,4.8995160252252035e-06,Homo sapiens,PIAS4,other,WI-38,Fibroblast,Lung,1,PIAS4
58888|KDM5C,4.978137378541803e-06,Homo sapiens,KDM5C,cr,caki-1,None,Kidney,1,KDM5C
77155|ZNF248,5.039995901345851e-06,Homo sapiens,ZNF248,tf,293T,None,None,1,ZNF248
77095|ZNF548,5.121818015541013e-06,Homo sapiens,ZNF548,tf,293T,None,None,0,ZNF548
77050|ZNF749,5.130012727061484e-06,Homo sapiens,ZNF749,tf,293T,None,None,1,ZNF749
54115|AGO2,5.212340613847122e-06,Homo sapiens,AGO2,other,K562,Erythroblast,Bone Marrow,0,AGO2
51512|NR5A2,5.430181495791331e-06,Homo sapiens,NR5A2,tf,HUES64,Embryonic Stem Cell,Embryo,1,NR5A2
62696|ZNF207,5.47404131939766e-06,Homo sapiens,ZNF207,,MCF-7,Epithelium,Breast,1,ZNF207
77036|ZNF789,5.5603190893815935e-06,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
49697|DEK,5.666062743159284e-06,Homo sapiens,DEK,predicted chromatin regulator,U937,None,Pleura,1,DEK
77176|ZNF132,5.702115162486976e-06,Homo sapiens,ZNF132,tf,293T,None,None,1,ZNF132
5562|RAC3,5.9031576646328965e-06,Homo sapiens,RAC3,cr,H3396,Epithelium,Mammary Gland,1,RAC3
45799|PPARGC1A,5.939480739958203e-06,Homo sapiens,PPARGC1A,tf,HepG2,Epithelium,Liver,1,PPARGC1A
77134|ZNF33B,6.005933837427424e-06,Homo sapiens,ZNF33B,tf,293T,None,None,0,ZNF33B
68775|TOP1,6.0147004818933425e-06,Homo sapiens,TOP1,not sure,HCT-116,Colon cancer cell,Colon,1,TOP1
4598|STAT6,6.034397863619034e-06,Homo sapiens,STAT6,tf,None,T Lymphocyte,Cord blood,1,STAT6
62977|YBX1,6.178529779854447e-06,Homo sapiens,YBX1,tf,GM12878,B Lymphocyte,Blood,1,YBX1
77097|ZNF540,6.1975072179754065e-06,Homo sapiens,ZNF540,tf,293T,None,None,1,ZNF540
1221|GLYR1,6.226485029348083e-06,Homo sapiens,GLYR1,cr,HeLa,Epithelium,Cervix,1,GLYR1
77100|ZNF529,6.335333633977758e-06,Homo sapiens,ZNF529,tf,293T,None,None,1,ZNF529
63820|ZNF740,6.682023272752691e-06,Homo sapiens,ZNF740,,K562,Erythroblast,Bone Marrow,1,ZNF740
69995|CHD4,6.895190029998499e-06,Homo sapiens,CHD4,cr,LNCaP,Epithelium,Prostate,1,CHD4
57671|CBX2,7.038118255975334e-06,Homo sapiens,CBX2,cr,K562,Erythroblast,Bone Marrow,1,CBX2
63763|ZNF48,7.080831454342462e-06,Homo sapiens,ZNF48,,HEK293,Epithelium,Embryonic Kidney,1,ZNF48
77110|ZNF483,7.157240032584777e-06,Homo sapiens,ZNF483,tf,293T,None,None,1,ZNF483
77163|ZNF19,7.213501003799916e-06,Homo sapiens,ZNF19,tf,293T,None,None,1,ZNF19
2972|ATF7IP,7.464536180723513e-06,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
69523|ZNF224,7.497957186464177e-06,Homo sapiens,ZNF224,,HEK293,HEK 293 Cell Line,None,1,ZNF224
73950|ZNF3,7.512597951508937e-06,Homo sapiens,ZNF3,tf,293T,None,None,1,ZNF3
36113|FANCD2,7.622821220021336e-06,Homo sapiens,FANCD2,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,FANCD2
71023|ARNTL,7.80652681403593e-06,Homo sapiens,ARNTL,predicted transcription factor,U2OS,Osteosarcoma cell,None,1,ARNTL
65193|ZNF331,7.809369056976934e-06,Homo sapiens,ZNF331,,HEK293,Epithelium,Embryonic Kidney,1,ZNF331
38835|DLX6,7.894936773000794e-06,Homo sapiens,DLX6,tf,LoVo,None,Colon,0,DLX6
54625|NCAPG,7.967112558737721e-06,Homo sapiens,NCAPG,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG
55540|RAG1,8.127956597048236e-06,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
77153|ZNF25,8.208086829386563e-06,Homo sapiens,ZNF25,tf,293T,None,None,0,ZNF25
77143|ZNF28,8.310233114983134e-06,Homo sapiens,ZNF28,tf,293T,None,None,1,ZNF28
73975|ZNF12,8.361698379144578e-06,Homo sapiens,ZNF12,predicted transcription factor,293T,None,None,1,ZNF12
77167|ZNF180,8.55764305829343e-06,Homo sapiens,ZNF180,tf,293T,None,None,1,ZNF180
63090|PRPF4,8.596855415043958e-06,Homo sapiens,PRPF4,,HepG2,Epithelium,Liver,1,PRPF4
62991|GLI4,8.691636161184402e-06,Homo sapiens,GLI4,,HEK293,Epithelium,Embryonic Kidney,1,GLI4
77240|ZSCAN5B,8.718479874270102e-06,Homo sapiens,ZSCAN5B,tf,HEK293,HEK 293 Cell Line,None,1,ZSCAN5B
62526|ZNF2,8.75883771189745e-06,Homo sapiens,ZNF2,,HEK293,Epithelium,Embryonic Kidney,1,ZNF2
73964|ZNF264,8.75951752232762e-06,Homo sapiens,ZNF264,,293T,None,None,0,ZNF264
69235|CENPT,8.813291683118507e-06,Homo sapiens,CENPT,other,HuRef,Lymphoblastoid,None,1,CENPT
67613|HNF1B,8.922810825429117e-06,Homo sapiens,HNF1B,tf,CFPAC-1,None,Pancreatic ductal,0,HNF1B
38854|DLX2,8.972498474812962e-06,Homo sapiens,DLX2,tf,LoVo,None,Colon,1,DLX2
38642|ZNF236,8.977877122617883e-06,Homo sapiens,ZNF236,tf,LoVo,None,Colon,0,ZNF236
38575|HSF2,9.03411086117245e-06,Homo sapiens,HSF2,tf,K562,Erythroblast,Bone Marrow,0,HSF2
77157|ZNF223,9.09025682160891e-06,Homo sapiens,ZNF223,other,293T,None,None,1,ZNF223
62587|MCM7,9.318135642755188e-06,Homo sapiens,MCM7,,K562,Erythroblast,Bone Marrow,1,MCM7
64871|ZBTB49,9.360555546011895e-06,Homo sapiens,ZBTB49,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB49
52055|HJURP,9.49441498226955e-06,Homo sapiens,HJURP,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,HJURP
77049|ZNF74,9.506057596253559e-06,Homo sapiens,ZNF74,tf,293T,None,None,0,ZNF74
58948|SMN1,9.670779890447179e-06,Homo sapiens,SMN1,not sure,HEK293,Epithelium,Embryonic Kidney,1,SMN1
77115|ZNF45,9.698382876566214e-06,Homo sapiens,ZNF45,other,293T,None,None,0,ZNF45
72452|NCOA1,9.788945945166105e-06,Homo sapiens,NCOA1,cr,U2OS,None,Bone,1,NCOA1
77125|ZNF431,9.863975038992834e-06,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
68962|PRDM14,9.878801303653262e-06,Homo sapiens,PRDM14,tf,NCCIT,Embryonal carcinoma cell,None,1,PRDM14
63050|ZNF292,9.879108864963015e-06,Homo sapiens,ZNF292,,HEK293,Epithelium,Embryonic Kidney,1,ZNF292
52716|DYRK1A,9.939928136692977e-06,Homo sapiens,DYRK1A,not sure,T98G,None,Brain,0,DYRK1A
77188|ZFP90,9.940439738453932e-06,Homo sapiens,ZFP90,tf,293T,None,None,1,ZFP90
77073|ZNF619,9.956260604959688e-06,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
73971|ZNF197,1.0032461611464427e-05,Homo sapiens,ZNF197,,293T,None,None,1,ZNF197
77119|ZNF442,1.0048993866251799e-05,Homo sapiens,ZNF442,tf,293T,None,None,1,ZNF442
77162|ZNF205,1.006348781823485e-05,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
45732|SMARCC1,1.0086693542299408e-05,Homo sapiens,SMARCC1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCC1
38679|LHX2,1.040459611834077e-05,Homo sapiens,LHX2,tf,LoVo,None,Colon,1,LHX2
77506|None,1.0427231107446033e-05,Homo sapiens,None,None,None,Patient,None,0,None
77058|ZNF69,1.0505146628314588e-05,Homo sapiens,ZNF69,tf,293T,None,None,0,ZNF69
38799|GMEB1,1.0563972199839622e-05,Homo sapiens,GMEB1,tf,LoVo,None,Colon,1,GMEB1
77020|ZNF891,1.0602650021840354e-05,Homo sapiens,ZNF891,other,293T,None,None,0,ZNF891
53650|LEF1,1.0750087954369825e-05,Homo sapiens,LEF1,tf,None,Embryonic Stem Cell,None,1,LEF1
77184|ZKSCAN3,1.0802138314391918e-05,Homo sapiens,ZKSCAN3,tf,293T,None,None,1,ZKSCAN3
73978|ZFP69B,1.0966069264373157e-05,Homo sapiens,ZFP69B,,293T,None,None,1,ZFP69B
35569|SFMBT1,1.1081399787782331e-05,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,0,SFMBT1
76926|CD74,1.1086801472437458e-05,Homo sapiens,CD74,other,None,B Lymphocyte,None,1,CD74
58462|ARID1A,1.1171931164455362e-05,Homo sapiens,ARID1A,predicted transcription factor,HepG2,Epithelium,Liver,1,ARID1A
77084|ZNF570,1.1203262246572976e-05,Homo sapiens,ZNF570,tf,293T,None,None,1,ZNF570
77040|ZNF782,1.1204249562912771e-05,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
77067|ZNF662,1.1376524460759985e-05,Homo sapiens,ZNF662,tf,293T,None,None,1,ZNF662
49180|EGFA-T1,1.142965580608335e-05,Homo sapiens,EGFA-T1,other,HEK293T,Epithelium,Embryonic Kidney,0,EGFA-T1
58061|ZNF165,1.1447180926937861e-05,Homo sapiens,ZNF165,tf,WHIM12,Epithelium,Breast,0,ZNF165
62792|ZNF394,1.1537175184705983e-05,Homo sapiens,ZNF394,,HEK293,Epithelium,Embryonic Kidney,1,ZNF394
71840|EWSR1,1.1658094975997013e-05,Homo sapiens,EWSR1,tf,VCaP,Epithelium,Prostate,1,EWSR1
65169|ZBTB12,1.1782745186261767e-05,Homo sapiens,ZBTB12,,HEK293,Epithelium,Embryonic Kidney,0,ZBTB12
76941|SRPK1,1.196498642119792e-05,Homo sapiens,SRPK1,other,MCF-10A,Epithelium,None,1,SRPK1
77132|ZNF354B,1.1982553126288487e-05,Homo sapiens,ZNF354B,tf,293T,None,None,1,ZNF354B
63874|MTA2,1.2024131966936746e-05,Homo sapiens,MTA2,tf,MCF-7,Epithelium,Breast,1,MTA2
73940|ZNF558,1.203730460475061e-05,Homo sapiens,ZNF558,,293T,None,None,1,ZNF558
42692|MAFG,1.226009412280682e-05,Homo sapiens,MAFG,tf,LoVo,None,Colon,1,MAFG
77178|ZNF114,1.2300448111457474e-05,Homo sapiens,ZNF114,tf,293T,None,None,0,ZNF114
73924|ZNF85,1.2316529830025402e-05,Homo sapiens,ZNF85,,293T,None,None,1,ZNF85
65159|ZNF528,1.2435051829240429e-05,Homo sapiens,ZNF528,,HEK293,Epithelium,Embryonic Kidney,1,ZNF528
77186|ZIM2,1.2448448361568332e-05,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
77172|ZNF154,1.2505744144353237e-05,Homo sapiens,ZNF154,tf,293T,None,None,1,ZNF154
77075|ZNF615,1.2525203765101356e-05,Homo sapiens,ZNF615,tf,293T,None,None,1,ZNF615
76875|TERT,1.2544036972594874e-05,Homo sapiens,TERT,other,HCT-116,Colon cancer cell,Colon,0,TERT
65071|KLF12,1.2584138522508947e-05,Homo sapiens,KLF12,,HEK293,Epithelium,Embryonic Kidney,1,KLF12
76574|CENPC,1.260178966744352e-05,Homo sapiens,CENPC,other,HuRef,Lymphoblastoid,None,1,CENPC
73969|ZNF214,1.266170963470925e-05,Homo sapiens,ZNF214,,293T,None,None,0,ZNF214
77072|ZNF620,1.2679569933227164e-05,Homo sapiens,ZNF620,tf,293T,None,None,0,ZNF620
77159|ZNF212,1.268130777887233e-05,Homo sapiens,ZNF212,tf,293T,None,None,1,ZNF212
58467|ARID2,1.2755313897216958e-05,Homo sapiens,ARID2,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID2
76667|PAX8,1.281466224734018e-05,Homo sapiens,PAX8,tf,FT194,None,Fallopian tube secretory,0,PAX8
68199|ATRX,1.2923160768618658e-05,Homo sapiens,ATRX,cr,K562,Erythroblast,Bone Marrow,1,ATRX
74936|CUX1,1.302970842892437e-05,Homo sapiens,CUX1,tf,K562,Leukemia Cell,None,0,CUX1
63186|SIX4,1.3251082353449295e-05,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
37183|IRF5,1.3278018729023788e-05,Homo sapiens,IRF5,tf,None,Monocyte,Blood,0,IRF5
77051|ZNF737,1.3289930669235783e-05,Homo sapiens,ZNF737,tf,293T,None,None,0,ZNF737
34532|GCG,1.3534380443491756e-05,Homo sapiens,GCG,not sure,HEK293T,Epithelium,Embryonic Kidney,0,GCG
73955|ZNF33A,1.3540776024334455e-05,Homo sapiens,ZNF33A,,293T,None,None,1,ZNF33A
64279|ZNF592,1.3541490788471222e-05,Homo sapiens,ZNF592,,MCF-7,Epithelium,Breast,1,ZNF592
8555|PCGF6,1.3782627734770792e-05,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
73947|ZNF419,1.3808278469085167e-05,Homo sapiens,ZNF419,,293T,None,None,1,ZNF419
64256|ZNF610,1.3839513822222482e-05,Homo sapiens,ZNF610,,HEK293,Epithelium,Embryonic Kidney,1,ZNF610
73939|ZNF582,1.3888666820227602e-05,Homo sapiens,ZNF582,,293T,None,None,1,ZNF582
45889|BDP1,1.4099912760190403e-05,Homo sapiens,BDP1,tf,K562,Erythroblast,Bone Marrow,1,BDP1
38722|DLX4,1.4204352469182613e-05,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
64519|TSC22D4,1.4358512675061164e-05,Homo sapiens,TSC22D4,,K562,Erythroblast,Bone Marrow,1,TSC22D4
76475|CCNT1,1.4380009192793697e-05,Homo sapiens,CCNT1,tf,C4-2,None,Prostate,0,CCNT1
38853|SMAD1,1.4467180472932384e-05,Homo sapiens,SMAD1,predicted transcription factor,LoVo,None,Colon,0,SMAD1
63317|SCRT2,1.4488507075083312e-05,Homo sapiens,SCRT2,,HEK293,Epithelium,Embryonic Kidney,1,SCRT2
62647|MCM5,1.455676153944152e-05,Homo sapiens,MCM5,,K562,Erythroblast,Bone Marrow,1,MCM5
77187|ZIK1,1.4710732717138075e-05,Homo sapiens,ZIK1,tf,293T,None,None,1,ZIK1
77087|ZNF565,1.51388133575181e-05,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
77028|ZNF805,1.5279725925687604e-05,Homo sapiens,ZNF805,other,293T,None,None,1,ZNF805
77135|ZNF337,1.5322136050321955e-05,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
77085|ZNF567,1.5368949571326063e-05,Homo sapiens,ZNF567,tf,293T,None,None,1,ZNF567
73926|ZNF816,1.541613624367333e-05,Homo sapiens,ZNF816,,293T,None,None,1,ZNF816
33467|ELF5,1.5434523370050357e-05,Homo sapiens,ELF5,tf,T47D,Epithelium,Mammary Gland,1,ELF5
62985|ZNF391,1.5438042111293182e-05,Homo sapiens,ZNF391,,HEK293,Epithelium,Embryonic Kidney,1,ZNF391
43303|SMAD2,1.543835698852858e-05,Homo sapiens,SMAD2,predicted transcription factor,WA09,Embryonic Stem Cell,Embryo,0,SMAD2
77166|ZNF181,1.5602436704009737e-05,Homo sapiens,ZNF181,tf,293T,None,None,0,ZNF181
77092|ZNF555,1.5649780064797003e-05,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
42847|STAG2,1.5677090353216627e-05,Homo sapiens,STAG2,not sure,LoVo,None,Colon,1,STAG2
77038|ZNF785,1.5701028377834714e-05,Homo sapiens,ZNF785,tf,293T,None,None,0,ZNF785
73960|ZNF30,1.5719970216931944e-05,Homo sapiens,ZNF30,,293T,None,None,0,ZNF30
73339|MCM3,1.574440039486813e-05,Homo sapiens,MCM3,,None,None,None,1,MCM3
38792|MEIS3,1.5790519075131737e-05,Homo sapiens,MEIS3,tf,LoVo,None,Colon,0,MEIS3
77044|ZNF776,1.5934699370723227e-05,Homo sapiens,ZNF776,tf,293T,None,None,1,ZNF776
39345|USP49,1.6149385151542628e-05,Homo sapiens,USP49,predicted chromatin regulator,HCT-116,None,Colon,1,USP49
37182|STAT4,1.642175450666805e-05,Homo sapiens,STAT4,tf,None,Monocyte,Blood,0,STAT4
65088|ZNF41,1.644717347965008e-05,Homo sapiens,ZNF41,,HEK293,Epithelium,Embryonic Kidney,1,ZNF41
68053|RELB,1.6546804754657973e-05,Homo sapiens,RELB,tf,L1236,Hodgkin Lymphoma Cell,None,1,RELB
77140|ZNF304,1.6697153187306135e-05,Homo sapiens,ZNF304,other,293T,None,None,1,ZNF304
77041|ZNF780A,1.6828367628785035e-05,Homo sapiens,ZNF780A,tf,293T,None,None,1,ZNF780A
1168|POLR3G,1.6847141990128378e-05,Homo sapiens,POLR3G,tf,HEK293T,Epithelium,Embryonic Kidney,1,POLR3G
5888|LIN9,1.685551769592397e-05,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
50436|MLLT3,1.6920281134258364e-05,Homo sapiens,MLLT3,not sure,HeLa,Epithelium,Cervix,0,MLLT3
77268|HMG20A,1.697326744720673e-05,Homo sapiens,HMG20A,tf,GM12878,B Lymphocyte,Blood,0,HMG20A
42866|RLF,1.6999910092851955e-05,Homo sapiens,RLF,not sure,LoVo,None,Colon,0,RLF
42750|ATF7,1.702533055414346e-05,Homo sapiens,ATF7,tf,LoVo,None,Colon,0,ATF7
73927|ZNF792,1.710169988627941e-05,Homo sapiens,ZNF792,,293T,None,None,1,ZNF792
64060|CSDE1,1.7111700724881107e-05,Homo sapiens,CSDE1,,K562,Erythroblast,Bone Marrow,1,CSDE1
73938|ZNF584,1.712913387780235e-05,Homo sapiens,ZNF584,,293T,None,None,1,ZNF584
38744|RAX2,1.720469308208461e-05,Homo sapiens,RAX2,tf,LoVo,None,Colon,0,RAX2
45812|SREBF2,1.7228928288093304e-05,Homo sapiens,SREBF2,tf,HepG2,Epithelium,Liver,1,SREBF2
43703|HOXC11,1.725668570506933e-05,Homo sapiens,HOXC11,tf,OCI-Ly2,Epithelium,Mammary Gland,1,HOXC11
42877|ZBTB2,1.7310412150195464e-05,Homo sapiens,ZBTB2,tf,LoVo,None,Colon,0,ZBTB2
33851|SF1,1.73351598295457e-05,Homo sapiens,SF1,not sure,H295R,Epithelium,Adrenal Gland,1,SF1
56435|TOP2B,1.736585944206448e-05,Homo sapiens,TOP2B,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,TOP2B
76138|H2AFX,1.738754256558339e-05,Homo sapiens,H2AFX,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,H2AFX
63598|GFI1B,1.7412597733745816e-05,Homo sapiens,GFI1B,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,GFI1B
69877|CCR5,1.7464551729018396e-05,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
77079|ZNF605,1.7544415775172517e-05,Homo sapiens,ZNF605,other,293T,None,None,1,ZNF605
77076|ZNF614,1.7929192704435604e-05,Homo sapiens,ZNF614,tf,293T,None,None,1,ZNF614
42889|ZNF581,1.7970171797609957e-05,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
35107|DOT1L,1.7996983981083403e-05,Homo sapiens,DOT1L,cr,NCCIT,None,Embryo,0,DOT1L
38643|ERF,1.8041885844033434e-05,Homo sapiens,ERF,tf,LoVo,None,Colon,0,ERF
70101|5MC,1.816993824255153e-05,Homo sapiens,5MC,other,293T,None,None,1,5MC
64618|HDAC8,1.822529831280173e-05,Homo sapiens,HDAC8,cr,K562,Erythroblast,Bone Marrow,1,HDAC8
38840|ALX4,1.8404714631548025e-05,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
53652|CTNNB1,1.8434565217495535e-05,Homo sapiens,CTNNB1,tf,None,Embryonic Stem Cell,None,0,CTNNB1
77034|ZNF791,1.88808805401397e-05,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
41630|POLR3GL,1.8908479032631043e-05,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
64294|MYNN,1.8963117322412515e-05,Homo sapiens,MYNN,tf,HEK293,Epithelium,Embryonic Kidney,1,MYNN
41755|ZMYND11,1.8967226657062852e-05,Homo sapiens,ZMYND11,predicted chromatin regulator,U2OS,None,Bone,0,ZMYND11
42820|DDIT3,1.9049335922338706e-05,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
8822|SIRT6,1.9133950425076485e-05,Homo sapiens,SIRT6,cr,H1,Embryonic Stem Cell,Embryo,0,SIRT6
77122|ZNF439,1.922198843579137e-05,Homo sapiens,ZNF439,tf,293T,None,None,0,ZNF439
73936|ZNF641,1.945009777970519e-05,Homo sapiens,ZNF641,,293T,None,None,0,ZNF641
42796|PBX1,1.962695848917173e-05,Homo sapiens,PBX1,tf,LoVo,None,Colon,0,PBX1
77101|ZNF527,1.965477252402481e-05,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
77088|ZNF564,1.974396904513842e-05,Homo sapiens,ZNF564,tf,293T,None,None,1,ZNF564
42871|TFCP2,1.983245305992032e-05,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
77089|ZNF562,1.9865019550313612e-05,Homo sapiens,ZNF562,tf,293T,None,None,1,ZNF562
63395|ZNF488,1.997716498919333e-05,Homo sapiens,ZNF488,,HEK293,Epithelium,Embryonic Kidney,1,ZNF488
77190|ZFP1,2.0011028248667628e-05,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
65135|SCRT1,2.005023312529053e-05,Homo sapiens,SCRT1,,HEK293,Epithelium,Embryonic Kidney,0,SCRT1
76527|EPC1,2.0051060269532517e-05,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
47085|EPAS1,2.0070777242864324e-05,Homo sapiens,EPAS1,tf,None,Macrophage,None,0,EPAS1
45727|ZNF274,2.0130024497633237e-05,Homo sapiens,ZNF274,predicted transcription factor,HeLa-S3,Epithelium,Cervix,0,ZNF274
63204|ZNF354C,2.026302539648306e-05,Homo sapiens,ZNF354C,,HEK293,Epithelium,Embryonic Kidney,1,ZNF354C
62653|RAD51,2.0312832178126516e-05,Homo sapiens,RAD51,predicted chromatin regulator,HepG2,Epithelium,Liver,1,RAD51
43568|CBX7,2.0467436184334886e-05,Homo sapiens,CBX7,cr,None,Fibroblast,Foreskin,0,CBX7
42732|KMT2B,2.0494551199845557e-05,Homo sapiens,KMT2B,cr,LoVo,None,Colon,0,KMT2B
73935|ZNF667,2.0498715518568744e-05,Homo sapiens,ZNF667,,293T,None,None,1,ZNF667
691|POLR3A,2.0528347176695938e-05,Homo sapiens,POLR3A,tf,GM12878,B Lymphocyte,Blood,1,POLR3A
57666|PCGF2,2.0585622445445928e-05,Homo sapiens,PCGF2,cr,K562,Erythroblast,Bone Marrow,0,PCGF2
76970|LRWD1,2.0587043205788635e-05,Homo sapiens,LRWD1,cr,U2OS,Osteosarcoma cell,None,1,LRWD1
77046|ZNF764,2.064908915927477e-05,Homo sapiens,ZNF764,tf,293T,None,None,0,ZNF764
45931|BRF1,2.0771653254370026e-05,Homo sapiens,BRF1,tf,K562,Erythroblast,Bone Marrow,0,BRF1
4516|RXRG,2.0811985237234598e-05,Homo sapiens,RXRG,tf,None,Promyelocytic cell,Bone Marrow,1,RXRG
65152|SNAI1,2.083332909713631e-05,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
45921|BRF2,2.0893959153001074e-05,Homo sapiens,BRF2,tf,K562,Erythroblast,Bone Marrow,0,BRF2
